Extension,PCFG_Prior,Hypothesis
mf_DD_ds,-49.1214714430915,"lambda recurse_, C, X: children_of_(female_(complement_(union_(union_(spouses_of_(parents_of_(samegender_(X, C), C), C), children_of_(complement_(X, C), C)), generation2_(male_(spouses_of_(close_(X, C), C)), C)), C)), C)"
mf_DD_ds,-49.1214714430915,"lambda recurse_, C, X: children_of_(female_(complement_(union_(union_(spouses_of_(parents_of_(samegender_(X, C), C), C), children_of_(spouses_of_(samegender_(X, C), C), C)), generation2_(male_(parents_of_(X, C)), C)), C)), C)"
mf_DD_ds,-49.1214714430915,"lambda recurse_, C, X: children_of_(female_(complement_(union_(union_(spouses_of_(parents_of_(samegender_(X, C), C), C), children_of_(complement_(female_(X), C), C)), generation2_(male_(parents_of_(X, C)), C)), C)), C)"
mf_DD_ds,-49.1214714430915,"lambda recurse_, C, X: children_of_(female_(complement_(union_(union_(spouses_of_(parents_of_(samegender_(X, C), C), C), children_of_(spouses_of_(complement_(X, C), C), C)), generation2_(male_(parents_of_(X, C)), C)), C)), C)"
mf_DD_ds,-49.1214714430915,"lambda recurse_, C, X: children_of_(female_(complement_(union_(union_(spouses_of_(parents_of_(samegender_(X, C), C), C), children_of_(male_(complement_(X, C)), C)), generation2_(male_(parents_of_(X, C)), C)), C)), C)"
mf_DD_ds,-49.1214714430915,"lambda recurse_, C, X: children_of_(female_(complement_(union_(union_(spouses_of_(parents_of_(samegender_(X, C), C), C), children_of_(complement_(X, C), C)), generation2_(male_(parents_of_(female_(X), C)), C)), C)), C)"
mf_DD_ds,-49.1214714430915,"lambda recurse_, C, X: children_of_(female_(complement_(union_(union_(spouses_of_(parents_of_(female_(complement_(X, C)), C), C), children_of_(complement_(X, C), C)), generation2_(male_(parents_of_(X, C)), C)), C)), C)"
mf_DD_ds,-49.1214714430915,"lambda recurse_, C, X: children_of_(female_(complement_(union_(union_(spouses_of_(parents_of_(female_(generation2_(X, C)), C), C), children_of_(complement_(X, C), C)), generation2_(male_(parents_of_(X, C)), C)), C)), C)"
mf_DD_ds,-49.1214714430915,"lambda recurse_, C, X: children_of_(female_(complement_(union_(union_(spouses_of_(parents_of_(samegender_(X, C), C), C), children_of_(complement_(samegender_(X, C), C), C)), generation2_(male_(parents_of_(X, C)), C)), C)), C)"
mf_DD_ds,-49.1214714430915,"lambda recurse_, C, X: children_of_(female_(complement_(union_(union_(spouses_of_(parents_of_(samegender_(X, C), C), C), children_of_(elder_(all_(C), X, C), C)), generation2_(male_(parents_of_(X, C)), C)), C)), C)"
mf_DD_ds,-49.1214714430915,"lambda recurse_, C, X: children_of_(female_(complement_(union_(union_(spouses_of_(parents_of_(samegender_(X, C), C), C), children_of_(complement_(X, C), C)), generation2_(male_(spouses_of_(parents_of_(X, C), C)), C)), C)), C)"
MM_FM_MZy_MZe_M_FZy_FZe_FZyD_FZeD,-45.8256345770871,"lambda recurse_, C, X: female_(children_of_(complement_(intersection_(children_of_(close_(all_(C), C), C), close_(union_(X, children_of_(complement_(elder_(samegender_(X, C), X, C), C), C)), C)), C), C))"
MM_FM_MZy_MZe_M_FZy_FZe_FZyD_FZeD,-45.8256345770871,"lambda recurse_, C, X: female_(children_of_(complement_(intersection_(children_of_(children_of_(all_(C), C), C), close_(union_(X, children_of_(complement_(elder_(samegender_(X, C), X, C), C), C)), C)), C), C))"
fzys_fzes_zys_zes_bys_bes,-54.4038118551164,"lambda recurse_, C, X: younger_(male_(complement_(union_(children_of_(union_(children_of_(X, C), close_(X, C)), C), union_(close_(complement_(X, C), C), elder_(all_(C), X, C))), C)), female_(parents_of_(X, C)), C)"
fzys_fzes_zys_zes_bys_bes,-54.4038118551164,"lambda recurse_, C, X: younger_(male_(complement_(union_(children_of_(union_(children_of_(X, C), close_(X, C)), C), union_(parents_of_(all_(C), C), elder_(generation0_(X, C), X, C))), C)), female_(parents_of_(X, C)), C)"
fzys_fzes_zys_zes_bys_bes,-54.4038118551164,"lambda recurse_, C, X: younger_(male_(complement_(union_(children_of_(union_(children_of_(X, C), close_(X, C)), C), union_(close_(all_(C), C), elder_(generation0_(X, C), X, C))), C)), female_(parents_of_(X, C)), C)"
fzys_fzes_zys_zes_bys_bes,-54.4038118551164,"lambda recurse_, C, X: younger_(male_(complement_(union_(children_of_(union_(children_of_(X, C), female_(close_(X, C))), C), union_(children_of_(X, C), elder_(all_(C), X, C))), C)), female_(parents_of_(X, C)), C)"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: male_(complement_(male_(union_(parents_of_(complement_(male_(X), C), C), children_of_(complement_(younger_(generation0_(X, C), X, C), C), C))), C))"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: male_(complement_(male_(union_(parents_of_(all_(C), C), children_of_(complement_(younger_(generation0_(union_(X, X), C), X, C), C), C))), C))"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: male_(complement_(male_(union_(parents_of_(children_of_(complement_(X, C), C), C), children_of_(complement_(younger_(generation0_(X, C), X, C), C), C))), C))"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: male_(complement_(male_(union_(parents_of_(parents_of_(parents_of_(X, C), C), C), children_of_(complement_(younger_(generation0_(X, C), X, C), C), C))), C))"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: male_(complement_(male_(union_(parents_of_(all_(C), C), children_of_(union_(X, complement_(younger_(generation0_(X, C), X, C), C)), C))), C))"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: male_(complement_(male_(union_(parents_of_(parents_of_(generation1_(X, C), C), C), children_of_(complement_(younger_(generation0_(X, C), X, C), C), C))), C))"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: male_(complement_(male_(union_(parents_of_(complement_(close_(X, C), C), C), children_of_(complement_(younger_(generation0_(X, C), X, C), C), C))), C))"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: male_(complement_(male_(union_(parents_of_(complement_(parents_of_(X, C), C), C), children_of_(complement_(younger_(generation0_(X, C), X, C), C), C))), C))"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: male_(complement_(male_(union_(parents_of_(complement_(generation1_(X, C), C), C), children_of_(complement_(younger_(generation0_(X, C), X, C), C), C))), C))"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: male_(complement_(male_(union_(parents_of_(complement_(spouses_of_(X, C), C), C), children_of_(complement_(younger_(generation0_(X, C), X, C), C), C))), C))"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: male_(complement_(male_(union_(spouses_of_(all_(C), C), children_of_(union_(X, complement_(younger_(generation0_(X, C), X, C), C)), C))), C))"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(parents_of_(complement_(X, C), C), female_(all_(C))), children_of_(complement_(younger_(generation0_(X, C), X, C), C), C)), C)"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(parents_of_(all_(C), C), female_(complement_(X, C))), children_of_(complement_(younger_(generation0_(X, C), X, C), C), C)), C)"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(spouses_of_(all_(C), C), samegender_(female_(X), C)), children_of_(complement_(younger_(generation0_(X, C), X, C), C), C)), C)"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(samegender_(female_(X), C), parents_of_(all_(C), C)), children_of_(complement_(younger_(generation0_(X, C), X, C), C), C)), C)"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(female_(all_(C)), parents_of_(complement_(X, C), C)), children_of_(complement_(younger_(generation0_(X, C), X, C), C), C)), C)"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(female_(complement_(X, C)), parents_of_(all_(C), C)), children_of_(complement_(younger_(generation0_(X, C), X, C), C), C)), C)"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(female_(all_(C)), parents_of_(generation2_(X, C), C)), children_of_(complement_(younger_(generation0_(X, C), X, C), C), C)), C)"
zys_bys,-39.2339608450785,"lambda recurse_, C, X: complement_(union_(union_(samegender_(X, C), parents_of_(children_of_(all_(C), C), C)), children_of_(complement_(younger_(generation0_(X, C), X, C), C), C)), C)"
MZyD_FByD,-40.2272126180888,"lambda recurse_, C, X: female_(children_of_(setdifference_(setdifference_(close_(X, C), parents_of_(female_(X), C)), elder_(complement_(X, C), male_(parents_of_(X, C)), C)), C))"
MZyD_FByD,-40.2272126180888,"lambda recurse_, C, X: female_(children_of_(setdifference_(setdifference_(close_(X, C), parents_of_(X, C)), elder_(generation1_(X, C), male_(parents_of_(female_(X), C)), C)), C))"
MZyD_FByD,-40.2272126180888,"lambda recurse_, C, X: female_(children_of_(setdifference_(setdifference_(close_(X, C), parents_of_(X, C)), elder_(generation1_(female_(X), C), male_(parents_of_(X, C)), C)), C))"
MZyD_FByD,-40.2272126180888,"lambda recurse_, C, X: female_(children_of_(setdifference_(setdifference_(close_(X, C), parents_of_(X, C)), elder_(complement_(X, C), male_(spouses_of_(close_(X, C), C)), C)), C))"
MZyD_FByD,-40.2272126180888,"lambda recurse_, C, X: female_(children_of_(setdifference_(setdifference_(close_(X, C), parents_of_(X, C)), elder_(complement_(children_of_(X, C), C), male_(parents_of_(X, C)), C)), C))"
FM_ff_SD_ss,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(setdifference_(spouses_of_(all_(C), C), male_(generation1_(X, C))), C), children_of_(union_(children_of_(complement_(generation0_(X, C), C), C), female_(children_of_(X, C))), C)), C)"
FM_ff_SD_ss,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(setdifference_(spouses_of_(all_(C), C), male_(close_(X, C))), C), children_of_(union_(children_of_(complement_(X, C), C), female_(children_of_(samegender_(X, C), C))), C)), C)"
FM_ff_SD_ss,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(setdifference_(spouses_of_(all_(C), C), male_(parents_of_(female_(X), C))), C), children_of_(union_(children_of_(complement_(X, C), C), female_(children_of_(X, C))), C)), C)"
FM_ff_SD_ss,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(setdifference_(spouses_of_(all_(C), C), male_(close_(generation0_(X, C), C))), C), children_of_(union_(children_of_(complement_(X, C), C), female_(children_of_(X, C))), C)), C)"
FM_ff_SD_ss,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(setdifference_(spouses_of_(all_(C), C), male_(parents_of_(X, C))), C), children_of_(union_(children_of_(complement_(X, C), C), female_(close_(complement_(X, C), C))), C)), C)"
FM_ff_SD_ss,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(setdifference_(spouses_of_(all_(C), C), male_(parents_of_(X, C))), C), children_of_(union_(children_of_(complement_(X, C), C), female_(children_of_(generation0_(X, C), C))), C)), C)"
FM_ff_SD_ss,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(setdifference_(spouses_of_(all_(C), C), spouses_of_(female_(close_(X, C)), C)), C), children_of_(union_(children_of_(complement_(X, C), C), female_(children_of_(X, C))), C)), C)"
FM_ff_SD_ss,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(setdifference_(spouses_of_(all_(C), C), male_(spouses_of_(parents_of_(X, C), C))), C), children_of_(union_(children_of_(complement_(X, C), C), female_(children_of_(X, C))), C)), C)"
FM_ff_SD_ss,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(setdifference_(spouses_of_(all_(C), C), male_(close_(X, C))), C), children_of_(union_(children_of_(complement_(X, C), C), female_(children_of_(generation0_(X, C), C))), C)), C)"
FM_ff_SD_ss,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(setdifference_(spouses_of_(all_(C), C), spouses_of_(female_(parents_of_(X, C)), C)), C), children_of_(union_(children_of_(complement_(X, C), C), female_(children_of_(X, C))), C)), C)"
FM_ff_SD_ss,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(setdifference_(spouses_of_(all_(C), C), male_(close_(X, C))), C), children_of_(union_(children_of_(complement_(female_(X), C), C), female_(children_of_(X, C))), C)), C)"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(parents_of_(X, C)), C)), parents_of_(X, C))"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(close_(X, C)), C)), close_(X, C))"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(parents_of_(X, C)), C)), female_(X))"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(parents_of_(X, C)), C)), close_(X, C))"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(parents_of_(X, C)), C)), generation1_(X, C))"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(close_(female_(X), C)), C)), X)"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(parents_of_(female_(X), C)), C)), X)"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(parents_of_(X, C)), C)), spouses_of_(X, C))"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(parents_of_(X, C)), C)), children_of_(X, C))"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(male_(close_(X, C))), C)), X)"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(spouses_of_(samegender_(X, C), C)), C)), X)"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(close_(X, C)), C)), spouses_of_(X, C))"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(close_(X, C)), C)), generation0_(X, C))"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(parents_of_(X, C)), C)), generation0_(X, C))"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(spouses_of_(generation1_(X, C), C)), C)), X)"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(parents_of_(X, C)), C)), male_(X))"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(spouses_of_(parents_of_(X, C), C)), C)), X)"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(male_(parents_of_(X, C))), C)), X)"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(close_(X, C)), C)), parents_of_(X, C))"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(close_(X, C)), C)), generation1_(X, C))"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(close_(X, C)), C)), children_of_(X, C))"
FM,-21.7615247420465,"lambda recurse_, C, X: setdifference_(female_(close_(male_(spouses_of_(close_(X, C), C)), C)), X)"
FM,-21.7615247420465,"lambda recurse_, C, X: spouses_of_(male_(close_(male_(parents_of_(union_(X, X), C)), C)), C)"
FM,-21.7615247420465,"lambda recurse_, C, X: spouses_of_(male_(close_(male_(close_(intersection_(X, X), C)), C)), C)"
FM,-21.7615247420465,"lambda recurse_, C, X: spouses_of_(male_(close_(spouses_of_(samegender_(union_(X, X), C), C), C)), C)"
FM,-21.7615247420465,"lambda recurse_, C, X: spouses_of_(male_(close_(spouses_of_(elder_(samegender_(X, C), X, C), C), C)), C)"
FM,-21.7615247420465,"lambda recurse_, C, X: spouses_of_(male_(close_(spouses_of_(union_(samegender_(X, C), X), C), C)), C)"
FM,-21.7615247420465,"lambda recurse_, C, X: spouses_of_(male_(close_(male_(setdifference_(close_(X, C), X)), C)), C)"
FM,-21.7615247420465,"lambda recurse_, C, X: spouses_of_(male_(close_(male_(parents_of_(intersection_(X, X), C)), C)), C)"
FM,-21.7615247420465,"lambda recurse_, C, X: spouses_of_(male_(close_(spouses_of_(samegender_(intersection_(X, X), C), C), C)), C)"
FM,-21.7615247420465,"lambda recurse_, C, X: spouses_of_(male_(close_(spouses_of_(union_(X, samegender_(X, C)), C), C)), C)"
FM,-21.7615247420465,"lambda recurse_, C, X: spouses_of_(male_(close_(spouses_of_(setdifference_(samegender_(X, C), X), C), C)), C)"
mby_mbe_mbys_mbes,-51.107974989112,"lambda recurse_, C, X: elder_(union_(union_(male_(complement_(union_(spouses_of_(all_(C), C), children_of_(close_(union_(male_(parents_of_(X, C)), X), C), C)), C)), spouses_of_(X, C)), X), X, C)"
mby_mbe_mbys_mbes,-51.107974989112,"lambda recurse_, C, X: elder_(union_(union_(male_(complement_(union_(spouses_of_(all_(C), C), children_of_(close_(union_(male_(parents_of_(X, C)), X), C), C)), C)), X), spouses_of_(X, C)), X, C)"
mby_mbe_mbys_mbes,-51.107974989112,"lambda recurse_, C, X: elder_(union_(union_(male_(complement_(union_(spouses_of_(all_(C), C), children_of_(close_(union_(male_(close_(X, C)), X), C), C)), C)), X), female_(X)), X, C)"
mby_mbe_mbys_mbes,-51.107974989112,"lambda recurse_, C, X: elder_(union_(union_(male_(complement_(union_(spouses_of_(all_(C), C), children_of_(close_(union_(male_(close_(X, C)), X), C), C)), C)), X), male_(X)), X, C)"
mby_mbe_mbys_mbes,-51.107974989112,"lambda recurse_, C, X: elder_(union_(union_(male_(complement_(union_(spouses_of_(all_(C), C), children_of_(close_(union_(male_(parents_of_(X, C)), female_(X)), C), C)), C)), X), X), X, C)"
mby_mbe_mbys_mbes,-51.107974989112,"lambda recurse_, C, X: elder_(union_(union_(male_(complement_(union_(spouses_of_(all_(C), C), children_of_(close_(union_(male_(close_(X, C)), X), C), C)), C)), X), children_of_(X, C)), X, C)"
mby_mbe_mbys_mbes,-51.107974989112,"lambda recurse_, C, X: elder_(union_(union_(male_(complement_(union_(spouses_of_(all_(C), C), children_of_(close_(union_(male_(close_(X, C)), X), C), C)), C)), children_of_(X, C)), X), X, C)"
mby_mbe_mbys_mbes,-51.107974989112,"lambda recurse_, C, X: elder_(union_(union_(male_(complement_(union_(spouses_of_(all_(C), C), children_of_(close_(union_(male_(close_(X, C)), X), C), C)), C)), female_(X)), X), X, C)"
mby_mbe_mbys_mbes,-51.107974989112,"lambda recurse_, C, X: elder_(union_(union_(male_(complement_(union_(spouses_of_(all_(C), C), children_of_(close_(union_(male_(spouses_of_(parents_of_(X, C), C)), X), C), C)), C)), X), X), X, C)"
